id,timestamp,origin_city,origin_lat,origin_lng,destination_city,destination_lat,destination_lng,distance_km,weight_kg,package_volume_liters,vehicle_type,fuel_type,delivery_method,hour_of_day,day_of_week,month,is_rush_hour,is_weekend,temperature_celsius,precipitation_mm,wind_speed_kmh,avg_traffic_density,actual_co2_emissions_kg,is_fragile,customer_id,route
DEL004145,2024-01-09 01:59:58,London,51.457501,-0.049138,Liverpool,53.37145,-2.90565,319.94,9.62,10.08,diesel_van,diesel,standard,1,1,1,False,False,3.7,0.6,3.9,0.6,130.86,True,0741cea5-7600-40f3-9c6b-cb594d4ae3da,London → Liverpool
DEL004146,2024-09-16 13:22:03,Manchester,53.416571,-2.213546,Leeds,53.78244,-1.597699,65.48,0.69,1.32,diesel_van,diesel,standard,13,0,9,False,False,12.8,3.7,10.9,0.6,18.82,False,964d1631-d98d-4078-a54c-7044dcdd10c2,Manchester → Leeds
DEL004147,2024-09-01 16:21:50,Glasgow,55.822218,-4.201497,Birmingham,52.568722,-1.962123,430.12,4.34,5.92,diesel_van,diesel,same_day,16,6,9,True,True,10.9,0.7,13.7,0.7,301.51,True,6679c640-1a8c-4efe-a754-2a80d320e187,Glasgow → Birmingham
DEL004148,2024-05-08 03:00:22,Birmingham,52.558985,-1.989961,Leeds,53.857956,-1.539884,168.15,0.72,1.15,diesel_van,diesel,standard,3,2,5,False,False,9.8,0.9,8.5,0.6,49.71,True,00810adb-a78d-4289-939c-41a2186f8b76,Birmingham → Leeds
DEL004149,2024-05-11 16:54:54,Leeds,53.825257,-1.562499,London,51.454159,-0.198433,317.6,17.16,21.08,diesel_truck,diesel,standard,16,5,5,True,True,12.9,1.3,9.3,0.7,500.65,False,f9848f2c-34ba-4d09-8bdd-fbd8914a7665,Leeds → London
DEL004150,2024-09-07 14:19:12,Glasgow,55.845581,-4.34112,Newcastle,55.036972,-1.699155,215.15,1.1,1.24,electric_van,electric,standard,14,5,9,False,True,14.2,0.7,17.2,0.3,11.53,False,00118be1-24c8-4f54-bfbc-808130e09904,Glasgow → Newcastle
DEL004151,2024-11-09 09:36:32,Glasgow,55.951024,-4.350456,Manchester,53.555501,-2.303055,339.7,11.34,21.99,electric_van,electric,standard,9,5,11,True,True,12.0,3.5,24.8,0.7,28.95,False,5a1e9526-2190-4a1b-a5f9-772241284e46,Glasgow → Manchester
DEL004152,2024-04-15 13:14:47,Manchester,53.545819,-2.157791,Glasgow,55.804924,-4.233671,315.55,3.01,3.8,motorcycle,petrol,clickCollect,13,0,4,False,False,8.8,1.8,19.8,0.6,40.69,True,95338c7f-e57b-4b63-bb30-630eee5e4188,Manchester → Glasgow
DEL004153,2024-08-14 05:59:59,Newcastle,54.98698,-1.601968,Bristol,51.437968,-2.573888,455.27,2.03,3.93,electric_van,electric,standard,5,2,8,False,False,22.8,1.1,3.8,0.5,26.18,False,00037ca5-cc0d-471c-ba54-4960b0d535bf,Newcastle → Bristol
DEL004154,2024-08-21 05:41:37,Edinburgh,55.861069,-3.168814,Bristol,51.501963,-2.613501,557.93,2.81,3.04,diesel_van,diesel,standard,5,2,8,False,False,18.0,0.5,0.3,0.5,165.62,True,c912afd7-416c-4872-b305-d156a26394f4,Edinburgh → Bristol
DEL004155,2024-03-11 16:15:38,Leeds,53.814162,-1.600941,Edinburgh,55.85746,-3.170589,284.07,2.76,1.52,diesel_van,diesel,clickCollect,16,0,3,True,False,14.7,0.5,25.6,1.0,124.91,True,954da533-76f4-4b7b-97c7-0e272b10596a,Leeds → Edinburgh
DEL004156,2024-10-18 02:25:48,London,51.539558,-0.053544,Manchester,53.502943,-2.154753,298.68,3.71,4.32,cargo_bike,human,standard,2,4,10,False,False,10.7,2.6,25.2,0.6,0.0,True,7af3329f-b7ca-4a43-8bad-aae5cc993036,London → Manchester
DEL004157,2024-07-25 14:17:16,Nottingham,52.966441,-1.064735,Bristol,51.534366,-2.522619,217.98,8.53,8.18,electric_van,electric,same_day,14,3,7,False,False,19.6,0.1,6.2,0.5,22.3,False,a7335fc3-068a-414c-8c91-4a032068ee23,Nottingham → Bristol
DEL004158,2024-11-06 21:13:03,Leeds,53.79511,-1.568964,Manchester,53.568744,-2.201992,58.36,9.8,17.59,diesel_truck,diesel,express,21,2,11,False,False,13.2,0.5,3.7,0.6,108.21,False,8127e860-4f8c-43ec-b065-575f0c3d4c52,Leeds → Manchester
DEL004159,2024-02-23 11:22:09,Nottingham,52.934274,-1.201706,Birmingham,52.446515,-1.851109,81.36,27.65,26.5,diesel_van,diesel,clickCollect,11,4,2,False,False,3.0,3.7,14.2,0.6,40.86,True,5379e162-8717-460a-9f19-2152acd546e2,Nottingham → Birmingham
DEL004160,2024-02-10 03:12:17,Liverpool,53.441787,-2.98206,London,51.528777,-0.106602,328.41,3.52,4.04,diesel_truck,diesel,express,3,5,2,False,True,5.3,3.6,5.3,0.3,493.04,True,4d7478e4-ed1e-409d-81e5-4aa521e47d3d,Liverpool → London
DEL004161,2024-04-01 16:21:53,Manchester,53.562937,-2.328625,Glasgow,55.962927,-4.197606,322.36,0.61,1.12,diesel_van,diesel,standard,16,0,4,True,False,11.5,1.4,22.8,1.0,133.8,False,61616ab4-22a7-4a60-90a2-000b6f61aa25,Manchester → Glasgow
DEL004162,2024-07-07 16:42:18,Manchester,53.549982,-2.198096,Liverpool,53.373676,-3.081335,72.2,2.36,3.56,cargo_bike,human,clickCollect,16,6,7,True,True,17.1,0.9,18.7,0.7,0.0,True,fa1cb515-cde2-435a-8d47-8d74ba07f1f9,Manchester → Liverpool
DEL004163,2024-04-25 19:57:33,Birmingham,52.539566,-1.874549,Nottingham,52.920899,-1.130253,75.91,13.46,25.9,diesel_van,diesel,clickCollect,19,3,4,True,False,11.4,2.9,5.7,1.0,40.58,True,f5756a83-7576-4932-8d99-8c107a7aa56a,Birmingham → Nottingham
DEL004164,2024-11-16 23:47:24,Bristol,51.509829,-2.628378,Manchester,53.520243,-2.266925,250.73,1.65,2.65,electric_van,electric,standard,23,5,11,False,True,12.7,3.7,2.4,0.3,13.19,False,ce654bb1-4f5a-499f-91cd-6adf3267fa80,Bristol → Manchester
DEL004165,2024-01-02 11:37:59,London,51.445253,-0.083149,Leeds,53.724562,-1.635848,314.31,14.35,26.22,diesel_van,diesel,same_day,11,1,1,False,False,3.4,2.8,5.6,0.6,236.5,False,893c1fb2-bed8-416c-928d-db38dc2269f5,London → Leeds
DEL004166,2024-04-16 22:22:43,Leeds,53.726906,-1.488571,Liverpool,53.391192,-2.963997,117.0,4.56,5.56,diesel_van,diesel,standard,22,1,4,False,False,10.7,0.9,17.9,0.6,38.57,True,b59b16ed-8c81-47d6-a87e-273329bd993e,Leeds → Liverpool
DEL004167,2024-07-09 10:15:48,Newcastle,54.97012,-1.652175,Liverpool,53.382784,-2.918601,222.28,4.9,2.97,electric_van,electric,standard,10,1,7,False,False,18.1,1.2,18.7,0.6,14.06,True,82299862-8639-4bcf-8811-8c0d72e2536d,Newcastle → Liverpool
DEL004168,2024-07-10 08:07:33,Bristol,51.384663,-2.603404,Nottingham,52.978602,-1.128004,228.03,3.21,4.49,diesel_van,diesel,express,8,2,7,True,False,19.2,1.4,25.1,0.9,161.87,False,2ba36de9-2cd0-44d4-ab34-e985aece2c7b,Bristol → Nottingham
DEL004169,2024-03-16 02:13:42,Birmingham,52.496777,-1.899742,Liverpool,53.369769,-3.071964,146.12,4.3,8.45,motorcycle,petrol,standard,2,5,3,False,True,13.0,1.8,28.4,0.3,18.03,False,2b052c01-06bc-4c7e-bac9-3e43c37438db,Birmingham → Liverpool
DEL004170,2024-12-26 14:02:31,Bristol,51.480514,-2.554435,Edinburgh,55.94723,-3.255028,562.06,4.15,4.35,diesel_van,diesel,clickCollect,14,3,12,False,False,0.5,1.1,7.4,0.5,194.92,False,bdf4d6ac-55df-4adc-9788-c1aa09c39c46,Bristol → Edinburgh
DEL004171,2024-04-18 05:34:06,London,51.483425,-0.113064,Nottingham,52.985586,-1.102968,201.13,1.34,1.41,diesel_van,diesel,standard,5,3,4,False,False,11.9,0.2,9.7,0.6,59.41,False,ed7555c6-2218-4a55-9180-e4190a7ea568,London → Nottingham
DEL004172,2024-03-05 08:20:34,Leeds,53.885966,-1.636012,Newcastle,55.072968,-1.702144,150.47,26.0,39.7,diesel_van,diesel,standard,8,1,3,True,False,13.2,1.1,22.7,1.0,89.94,True,cf9ae921-9330-4885-a9b6-9a16b432f77c,Leeds → Newcastle
DEL004173,2024-08-13 19:05:26,Manchester,53.441036,-2.222084,Nottingham,52.954063,-1.118827,104.61,3.03,1.73,electric_van,electric,standard,19,1,8,True,False,22.9,1.0,27.8,1.0,8.76,True,d0c9371a-4d83-4a7f-b612-935ebadda7b3,Manchester → Nottingham
DEL004174,2024-05-05 12:30:29,Edinburgh,55.86412,-3.229801,Bristol,51.541714,-2.552723,534.5,14.76,22.27,electric_van,electric,standard,12,6,5,False,True,9.9,1.4,10.8,0.2,35.02,False,d80c1061-37a7-400d-a693-e8cb96742294,Edinburgh → Bristol
DEL004175,2024-08-13 03:19:56,Glasgow,55.771628,-4.235815,Nottingham,52.940298,-1.09527,413.54,12.7,22.82,diesel_van,diesel,standard,3,1,8,False,False,23.0,1.7,21.8,0.6,146.45,False,4678f5f0-2d9e-4fa5-b001-bb2712e01adb,Glasgow → Nottingham
DEL004176,2024-12-27 05:39:25,London,51.532762,-0.219115,Liverpool,53.314794,-2.967679,307.49,1.42,1.56,diesel_van,diesel,express,5,4,12,False,False,3.1,0.8,5.3,0.6,184.07,False,9f1bdf18-28e8-4dd3-acb2-4dc7032c0022,London → Liverpool
DEL004177,2024-07-17 08:01:58,Leeds,53.78919,-1.575907,Birmingham,52.572317,-1.975656,162.1,2.44,2.09,diesel_van,diesel,express,8,2,7,True,False,19.1,1.7,1.1,1.0,111.46,False,24f2f0c6-b42a-4d1e-afe3-5f8b2fcb07b7,Leeds → Birmingham
DEL004178,2024-11-06 07:20:57,Leeds,53.786708,-1.571774,Liverpool,53.453738,-3.010964,113.01,29.8,39.19,diesel_van,diesel,standard,7,2,11,True,False,14.6,1.4,26.8,1.0,74.75,True,2510fb7e-85d4-410c-8c35-d80f6cbb00c1,Leeds → Liverpool
DEL004179,2024-01-26 13:14:20,Manchester,53.568446,-2.240477,Glasgow,55.963711,-4.238789,325.77,2.79,4.84,cargo_bike,human,clickCollect,13,4,1,False,False,3.5,4.2,9.5,0.6,0.0,False,e8d322e8-2ef4-4351-95e4-bd80c301a3a0,Manchester → Glasgow
DEL004180,2024-11-20 23:59:18,Nottingham,52.923582,-1.153831,Newcastle,55.021039,-1.667342,268.44,21.18,15.82,cargo_bike,human,standard,23,2,11,False,False,13.7,1.7,27.5,0.5,0.0,True,6fb0971d-f8b7-4e2c-80f9-e9ba9d410ef9,Nottingham → Newcastle
DEL004181,2024-10-30 07:48:38,Manchester,53.477999,-2.160932,Birmingham,52.512636,-1.86409,122.49,1.67,1.89,electric_van,electric,clickCollect,7,2,10,True,False,14.3,1.7,14.9,1.0,9.39,True,fefab080-f017-49bf-8730-55cac97d6629,Manchester → Birmingham
DEL004182,2024-11-06 08:24:30,Manchester,53.384817,-2.221477,Birmingham,52.577351,-1.851004,104.57,4.98,9.5,diesel_truck,diesel,standard,8,2,11,True,False,14.0,2.5,21.6,1.0,149.58,False,370068d6-bddb-4738-9a01-b234ac88eee7,Manchester → Birmingham
DEL004183,2024-10-27 05:23:44,Liverpool,53.357848,-2.914781,Birmingham,52.394801,-1.977028,143.02,3.68,5.71,diesel_van,diesel,express,5,6,10,False,True,10.7,1.9,19.5,0.3,70.07,False,0621a1bc-45b1-44a1-98c6-9bc16d9fcfd7,Liverpool → Birmingham
DEL004184,2024-04-28 17:44:01,Liverpool,53.355106,-3.028083,Newcastle,55.03983,-1.541734,235.91,0.56,0.93,electric_van,electric,standard,17,6,4,True,True,12.2,2.5,15.0,0.7,17.84,False,ea1a5a63-3bb8-4c99-a134-db9cce76f89a,Liverpool → Newcastle
DEL004185,2024-09-02 12:39:21,London,51.529297,-0.127825,Nottingham,53.003752,-1.099851,197.49,4.74,3.61,electric_van,electric,standard,12,0,9,False,False,13.3,2.6,24.3,0.6,12.74,False,6f384261-10af-47cc-b0f5-cf780d542e90,London → Nottingham
DEL004186,2024-04-29 19:11:11,Bristol,51.47917,-2.615065,Edinburgh,55.996226,-3.160395,555.77,1.17,1.3,electric_van,electric,express,19,0,4,True,False,12.1,2.3,10.9,0.9,72.58,False,b14715bb-cfeb-4fc5-9d91-9b7f5de3ef44,Bristol → Edinburgh
DEL004187,2024-09-24 07:43:34,Bristol,51.460049,-2.593088,Nottingham,52.900621,-1.200415,207.39,4.45,5.31,electric_van,electric,standard,7,1,9,True,False,11.6,2.9,29.3,0.9,17.12,True,db8d69aa-cfde-4071-8d26-92f104f46ec7,Bristol → Nottingham
DEL004188,2024-12-22 05:57:56,Liverpool,53.395434,-3.074663,Birmingham,52.459379,-1.825401,156.8,3.7,6.78,diesel_truck,diesel,same_day,5,6,12,False,True,3.5,3.0,8.9,0.3,270.85,False,953af74c-129f-42b6-b917-780dde0570af,Liverpool → Birmingham
DEL004189,2024-01-09 16:04:20,Glasgow,55.94629,-4.253782,London,51.512166,-0.099158,646.7,0.6,0.78,electric_van,electric,same_day,16,1,1,True,False,6.5,2.4,7.4,1.0,85.99,False,2dce4ceb-945f-47bb-9fa7-fbbbfd56aa05,Glasgow → London
DEL004190,2024-03-02 21:33:34,Nottingham,52.98694,-1.223114,Edinburgh,55.889621,-3.166977,390.64,0.9,0.9,diesel_van,diesel,standard,21,5,3,False,True,13.7,0.8,27.7,0.2,106.89,True,1796766a-ef7f-4971-9b21-faf2a932d3dc,Nottingham → Edinburgh
DEL004191,2024-05-11 17:00:23,Glasgow,55.84013,-4.213992,Bristol,51.419528,-2.505484,555.76,3.19,4.21,diesel_truck,diesel,clickCollect,17,5,5,True,True,14.0,0.1,22.4,0.7,745.01,False,1fbc710b-ea3b-4d58-9ea9-6837b74ba096,Glasgow → Bristol
DEL004192,2024-07-08 04:41:03,Newcastle,54.892674,-1.550247,Manchester,53.540549,-2.217105,176.92,0.87,1.2,cargo_bike,human,clickCollect,4,0,7,False,False,18.0,0.2,1.1,0.6,0.0,True,b652bb08-875d-4829-89e5-cf3ffebc08c4,Newcastle → Manchester
DEL004193,2024-01-20 19:51:09,London,51.550194,-0.097735,Birmingham,52.572521,-1.861046,190.44,0.82,1.53,diesel_van,diesel,express,19,5,1,True,True,6.9,2.4,2.5,0.7,121.65,True,57eda258-290b-4140-a774-6f3639feb521,London → Birmingham
DEL004194,2024-11-18 08:02:11,Manchester,53.576408,-2.225883,Edinburgh,55.869527,-3.21921,296.66,10.67,14.21,diesel_van,diesel,standard,8,0,11,True,False,14.8,3.2,0.3,1.0,139.0,False,533b2ba1-991a-44e1-a07b-157d9ce8ac0c,Manchester → Edinburgh
DEL004195,2024-09-24 12:11:18,Bristol,51.378627,-2.573963,Liverpool,53.373875,-3.088267,255.6,4.33,7.42,cargo_bike,human,standard,12,1,9,False,False,10.5,1.7,1.0,0.6,0.0,True,6f79fc40-2b78-4646-afaa-4364452239be,Bristol → Liverpool
DEL004196,2024-06-27 02:07:07,Birmingham,52.4743,-1.898626,Liverpool,53.315532,-3.067485,138.47,11.28,13.51,electric_van,electric,standard,2,3,6,False,False,19.8,0.3,26.3,0.6,9.64,False,faf280a0-e60c-46c4-af7e-ff7f6e67b038,Birmingham → Liverpool
DEL004197,2024-10-18 10:15:02,Newcastle,55.023277,-1.58665,Liverpool,53.47988,-3.071275,223.86,23.56,43.61,electric_van,electric,standard,10,4,10,False,False,12.7,1.9,6.5,0.6,18.28,False,2dc9d2b1-4a28-4913-9df3-61c764bb63f8,Newcastle → Liverpool
DEL004198,2024-01-28 15:53:28,Leeds,53.735523,-1.629293,London,51.579862,-0.070368,290.36,13.27,24.07,diesel_van,diesel,standard,15,6,1,False,True,5.8,0.1,2.2,0.3,102.44,True,ebcb8408-3f12-443e-84ac-09bb698202f3,Leeds → London
DEL004199,2024-11-26 02:52:48,Leeds,53.853323,-1.496387,London,51.44894,-0.191534,311.9,2.66,1.93,diesel_truck,diesel,standard,2,1,11,False,False,13.8,3.5,4.9,0.6,317.53,True,32fa5600-af64-425d-8bc0-91c88800fb58,Leeds → London
DEL004200,2024-10-25 22:31:30,Glasgow,55.887101,-4.339842,London,51.486484,-0.067302,634.21,1.4,2.56,cargo_bike,human,standard,22,4,10,False,False,12.4,3.4,3.9,0.6,0.0,True,b4ff0ecc-7534-4b15-bad5-b94a6132af1a,Glasgow → London
DEL004201,2024-05-14 09:40:27,Manchester,53.470455,-2.273626,Edinburgh,55.878641,-3.130436,309.68,1.46,2.79,electric_van,electric,standard,9,1,5,True,False,14.7,0.7,13.0,1.0,25.41,True,761e63ed-8626-42ca-a21f-b73875cbb6c1,Manchester → Edinburgh
DEL004202,2024-05-11 13:06:41,Bristol,51.431546,-2.59418,Nottingham,52.886273,-1.145773,221.61,4.32,8.51,diesel_van,diesel,clickCollect,13,5,5,False,True,9.6,2.9,22.3,0.2,65.03,True,6f47c5b5-64dd-4859-af1f-a0eae3e101e6,Bristol → Nottingham
DEL004203,2024-09-03 17:17:39,Liverpool,53.365057,-2.931226,Newcastle,54.968089,-1.641725,223.11,1.62,1.39,motorcycle,petrol,standard,17,1,9,True,False,14.7,0.1,15.0,1.0,37.79,False,dfdcce4f-1253-4b90-9d2d-83068b3f6e9e,Liverpool → Newcastle
DEL004204,2024-02-19 14:45:37,Manchester,53.490665,-2.311316,Newcastle,55.053479,-1.569637,203.02,0.72,1.23,diesel_van,diesel,clickCollect,14,0,2,False,False,6.2,3.6,1.4,0.6,59.78,True,47017ca4-7581-4123-93ed-b93818a2b808,Manchester → Newcastle
DEL004205,2024-08-28 16:15:31,Birmingham,52.464634,-1.839295,Manchester,53.541234,-2.312951,143.23,4.8,5.69,electric_van,electric,same_day,16,2,8,True,False,21.2,0.4,17.4,1.0,19.92,True,281f9141-062b-4f05-9212-38e0ccabf989,Birmingham → Manchester
DEL004206,2024-10-05 04:08:35,Manchester,53.527668,-2.238971,London,51.588949,-0.050982,294.64,11.85,10.89,diesel_van,diesel,standard,4,5,10,False,True,12.7,0.5,25.0,0.3,101.23,True,19feb1b4-9ffd-4c5c-849f-f6ff6ce5f812,Manchester → London
DEL004207,2024-08-16 14:00:36,London,51.564692,-0.203495,Bristol,51.424724,-2.597056,189.42,14.02,24.69,diesel_van,diesel,express,14,4,8,False,False,18.4,0.9,3.0,0.6,113.34,True,69827797-9fe3-42e2-8784-f248d0f95086,London → Bristol
DEL004208,2024-05-11 00:04:56,London,51.571852,-0.059403,Leeds,53.864244,-1.635111,315.26,1.96,3.88,diesel_van,diesel,standard,0,5,5,False,True,15.0,0.1,8.8,0.3,85.91,True,bf68886f-07ab-4aa4-ac31-fb5f7a916164,London → Leeds
DEL004209,2024-08-17 04:44:16,Glasgow,55.785201,-4.270319,Birmingham,52.527482,-1.791794,437.95,4.31,2.73,diesel_van,diesel,clickCollect,4,5,8,False,True,19.3,1.5,28.7,0.3,135.24,True,b2c99d17-59e2-42b9-90e4-77533ee00abc,Glasgow → Birmingham
DEL004210,2024-02-18 14:16:33,Glasgow,55.798207,-4.258819,Newcastle,54.94367,-1.539191,231.16,4.93,6.52,diesel_van,diesel,express,14,6,2,False,True,2.0,1.4,29.8,0.3,137.38,True,89dd9038-8ae3-4da9-a0d4-e05daba323ff,Glasgow → Newcastle
DEL004211,2024-11-06 03:23:46,Manchester,53.474082,-2.315463,Edinburgh,55.966062,-3.285091,317.45,22.4,41.04,diesel_van,diesel,express,3,2,11,False,False,12.4,3.9,23.9,0.6,230.19,False,4fa7b319-c59a-43ac-ac02-8ed1b528865f,Manchester → Edinburgh
DEL004212,2024-01-11 05:16:35,Leeds,53.748523,-1.506293,Manchester,53.412288,-2.336562,77.99,29.92,28.92,diesel_van,diesel,standard,5,3,1,False,False,7.6,0.9,15.3,0.6,35.87,False,3a200344-85ba-4b9e-a975-3647fd2d49ce,Leeds → Manchester
DEL004213,2024-06-12 00:13:18,London,51.480619,-0.144344,Edinburgh,55.882888,-3.150267,589.16,9.78,11.68,diesel_van,diesel,standard,0,2,6,False,False,15.9,1.2,29.9,0.6,215.67,False,5ca847e5-9c3c-4aba-93e4-9fcea925c52b,London → Edinburgh
DEL004214,2024-12-19 20:40:22,Nottingham,52.912376,-1.165541,Manchester,53.533522,-2.156744,111.35,1.19,0.97,diesel_truck,diesel,same_day,20,3,12,False,False,3.0,1.5,29.6,0.6,211.1,True,d6f9cdcd-1216-497e-8b81-ff33b6295345,Nottingham → Manchester
DEL004215,2024-07-31 04:55:32,Glasgow,55.844651,-4.203943,Manchester,53.449493,-2.269601,331.21,0.51,0.94,diesel_van,diesel,standard,4,2,7,False,False,22.4,0.5,3.3,0.6,96.93,False,d9f783f4-faaf-4b51-8b55-97892686cc7b,Glasgow → Manchester
DEL004216,2024-09-04 14:29:32,Glasgow,55.897432,-4.211828,London,51.419096,-0.126422,636.99,9.98,19.72,diesel_van,diesel,clickCollect,14,2,9,False,False,11.3,1.6,25.7,0.6,235.67,True,3f0896f3-0d64-4c13-a35e-af8cdc43426b,Glasgow → London
DEL004217,2024-01-31 23:10:37,Manchester,53.546156,-2.189433,London,51.528961,-0.086221,293.46,1.81,2.81,diesel_van,diesel,express,23,2,1,False,False,3.2,4.2,12.0,0.6,164.09,False,d0eb3cd3-f3e2-4d2b-908f-92415b78d7b5,Manchester → London
DEL004218,2024-05-02 23:11:55,Birmingham,52.550658,-1.808425,Edinburgh,55.939386,-3.140145,431.01,2.83,5.46,diesel_van,diesel,standard,23,3,5,False,False,14.2,1.9,1.2,0.6,138.43,False,fe13c299-77d2-4313-96e1-a575873c4675,Birmingham → Edinburgh
DEL004219,2024-06-15 23:37:25,Nottingham,52.903555,-1.211822,Bristol,51.399808,-2.67763,215.7,4.22,7.22,diesel_van,diesel,express,23,5,6,False,True,24.4,0.8,8.2,0.2,103.04,True,920ab2b3-9db1-4159-982c-1804405d7817,Nottingham → Bristol
DEL004220,2024-06-03 09:33:58,Bristol,51.368306,-2.593647,Liverpool,53.376362,-3.082142,258.4,1.01,1.42,electric_van,electric,standard,9,0,6,True,False,18.5,1.5,12.9,1.0,19.57,True,ffac88d5-abfc-49a8-b34e-bd8ee01ccce4,Bristol → Liverpool
DEL004221,2024-05-10 23:22:09,London,51.599719,-0.132618,Newcastle,54.881986,-1.66276,429.83,7.91,5.95,electric_van,electric,standard,23,4,5,False,False,12.1,1.4,0.8,0.6,26.83,False,98cdac02-26b5-46de-88e9-fe8067c1165b,London → Newcastle
DEL004222,2024-07-31 18:00:59,Manchester,53.565148,-2.312942,Leeds,53.878428,-1.496954,73.25,0.6,0.47,cargo_bike,human,standard,18,2,7,True,False,17.2,0.6,20.7,1.0,0.0,True,86e738a3-4ef4-44ec-a5b3-9051221d4be6,Manchester → Leeds
DEL004223,2024-12-18 15:11:59,Liverpool,53.402656,-3.062725,London,51.471955,-0.163543,332.2,1.08,0.87,diesel_van,diesel,standard,15,2,12,False,False,4.5,1.7,0.3,0.6,109.26,True,e0e21304-849c-4574-9207-4a5d68d69dca,Liverpool → London
DEL004224,2024-03-05 04:39:02,Nottingham,52.961854,-1.088051,Leeds,53.834973,-1.645071,114.39,3.21,2.15,diesel_van,diesel,express,4,1,3,False,False,11.8,1.2,29.1,0.6,56.98,False,9a889528-8a7c-471e-ae93-fb179903f804,Nottingham → Leeds
DEL004225,2024-11-18 21:16:45,Nottingham,52.964518,-1.25671,Glasgow,55.789851,-4.285134,416.34,8.72,15.15,diesel_truck,diesel,standard,21,0,11,False,False,12.6,3.8,28.3,0.6,462.68,True,aacee30a-3754-40c4-af56-859c24aec4cf,Nottingham → Glasgow
DEL004226,2024-07-25 23:36:50,Glasgow,55.779362,-4.282121,London,51.539704,-0.226437,607.23,3.14,5.73,electric_van,electric,standard,23,3,7,False,False,24.4,1.0,5.3,0.6,36.34,True,81d4cac8-91d8-40b6-8c92-f71ef1f30e3e,Glasgow → London
DEL004227,2024-02-16 20:37:09,Leeds,53.890196,-1.553593,Bristol,51.547423,-2.533649,308.01,7.96,14.74,diesel_van,diesel,standard,20,4,2,False,False,4.8,2.5,6.5,0.6,125.99,True,6855a970-76be-4fa9-9036-d99f96d75b1a,Leeds → Bristol
DEL004228,2024-12-31 01:26:30,Birmingham,52.48252,-1.926528,Leeds,53.860985,-1.462909,172.29,3.57,3.78,diesel_truck,diesel,standard,1,1,12,False,False,5.5,3.4,3.1,0.6,182.37,False,23fa33ca-b383-4c69-8004-af0527e942d3,Birmingham → Leeds
DEL004229,2024-09-12 20:46:09,Liverpool,53.489466,-2.966423,Nottingham,52.897104,-1.059101,166.85,1.5,1.83,diesel_truck,diesel,express,20,3,9,False,False,11.5,2.6,14.2,0.6,276.28,True,a6e9122c-d8e8-4660-9c6f-651efe1a4c89,Liverpool → Nottingham
DEL004230,2024-03-13 06:36:19,Edinburgh,55.958421,-3.223964,Glasgow,55.779981,-4.158488,71.6,2.75,3.26,diesel_van,diesel,express,6,2,3,False,False,12.2,0.9,1.5,0.6,36.39,True,420cf362-74c7-4913-8b09-267f8fd607d6,Edinburgh → Glasgow
DEL004231,2024-11-30 16:00:59,Nottingham,53.030719,-1.178092,Newcastle,54.91873,-1.640138,242.92,2.41,3.4,electric_van,electric,standard,16,5,11,True,True,12.1,2.7,17.7,0.6,17.57,True,e1f65479-f904-4e50-a652-7abf29a6eabc,Nottingham → Newcastle
DEL004232,2024-04-03 10:04:51,Leeds,53.846466,-1.628936,Edinburgh,56.018372,-3.091705,289.47,4.24,7.8,diesel_van,diesel,standard,10,2,4,False,False,12.3,2.4,18.1,0.6,93.9,False,ea7a5759-f959-4b15-9281-ecc686eba8d6,Leeds → Edinburgh
DEL004233,2024-12-03 22:41:05,Liverpool,53.332181,-2.9409,Manchester,53.522403,-2.17221,63.35,25.2,39.8,cargo_bike,human,same_day,22,1,12,False,False,6.7,3.9,27.2,0.6,0.0,False,2f9f117c-955b-49a7-8cfe-15df0ad83847,Liverpool → Manchester
DEL004234,2024-09-15 16:05:20,Nottingham,52.899573,-1.172513,Liverpool,53.35094,-2.953698,152.19,2.08,2.64,diesel_van,diesel,standard,16,6,9,True,True,13.8,3.5,24.6,0.7,59.82,False,3fc75bb2-5bf0-4f00-9080-d5cdecb577b6,Nottingham → Liverpool
DEL004235,2024-11-22 08:03:20,Bristol,51.363008,-2.540159,Liverpool,53.446592,-3.06294,264.28,14.84,15.0,electric_van,electric,same_day,8,4,11,True,False,12.0,2.3,28.5,1.0,44.81,False,9955eb7d-fdbb-4d20-afca-3a2bb0bd86f4,Bristol → Liverpool
DEL004236,2024-02-23 07:23:22,Newcastle,54.983943,-1.652058,Leeds,53.797051,-1.514169,153.74,1.27,1.49,diesel_van,diesel,standard,7,4,2,True,False,7.3,5.0,2.4,1.0,62.35,True,31e8338b-0979-4508-9d30-3d924f9cb2d4,Newcastle → Leeds
DEL004237,2024-01-21 03:21:15,Manchester,53.53374,-2.273747,London,51.561727,-0.17261,293.84,2.76,2.13,diesel_van,diesel,clickCollect,3,6,1,False,True,5.2,0.1,25.1,0.3,87.39,False,f9c37ed3-5528-43f5-8003-6b9c7b6b30e7,Manchester → London
DEL004238,2024-09-25 03:10:44,Nottingham,52.992787,-1.059065,London,51.582566,-0.213593,192.98,2.7,4.6,diesel_van,diesel,standard,3,2,9,False,False,13.1,1.4,11.2,0.6,59.18,False,0737a678-c08e-4cfd-9043-40ffc24c2e4b,Nottingham → London
